"benchmark_name","program_name","mutation_operator","parsing_time","plugin_time","resolution_time","verification_time","number_of_targets","scan_time"
"DafnyBench","dafny-synthesis_task_id_581","UOI",2.0439,60.1348,147.8991,1269.2007,9,2491
"DafnyBench","dafny-synthesis_task_id_581","VDL",2.0144,61.3749,145.4234,1245.3309,0,2459
"DafnyBench","dafny-synthesis_task_id_581","VER",2.5,61.3412,143.6227,1217.599,4,2428
"DafnyBench","dafny-synthesis_task_id_586","ALL",2.028,82.1827,246.5584,1355.3208,21,2708
"DafnyBench","dafny-synthesis_task_id_586","AMR",2.9846,100.7682,366.9154,1879.5268,0,3788
"DafnyBench","dafny-synthesis_task_id_586","BBR",2.0677,63.1075,242.4607,1376.2513,0,2681
"DafnyBench","dafny-synthesis_task_id_586","BOR",2.1783,67.3986,242.6883,1357.9133,2,2692
"DafnyBench","dafny-synthesis_task_id_586","CBE",2.1182,71.704,259.4666,1378.1919,0,2735
"DafnyBench","dafny-synthesis_task_id_586","CBR",1.978,64.5173,241.57,1368.5316,0,2671
"DafnyBench","dafny-synthesis_task_id_586","CIR",2.0106,67.0015,253.8665,1400.174,0,2747
"DafnyBench","dafny-synthesis_task_id_586","DCR",2.0086,66.4582,248.2505,1394.0144,0,2744
"DafnyBench","dafny-synthesis_task_id_586","EVR",2.9516,78.4241,288.5838,1475.792,5,2967
"DafnyBench","dafny-synthesis_task_id_586","FAR",2.0865,64.4506,245.923,1348.3954,0,2678
"DafnyBench","dafny-synthesis_task_id_586","LBI",2.0596,66.0477,246.1788,1393.8864,0,2737
"DafnyBench","dafny-synthesis_task_id_586","LSR",2.0062,67.1488,247.3794,1384.8209,0,2703
"DafnyBench","dafny-synthesis_task_id_586","LVR",2.0291,67.7539,247.0144,1375.3549,0,2724
"DafnyBench","dafny-synthesis_task_id_586","MAP",2.2431,69.2736,258.878,1431.8432,0,2808
"DafnyBench","dafny-synthesis_task_id_586","MCR",2.027,69.4722,258.0598,1404.7233,0,2801
"DafnyBench","dafny-synthesis_task_id_586","MMR",2.0364,68.4743,253.3221,1377.13,0,2705
"DafnyBench","dafny-synthesis_task_id_586","MNR",1.9961,66.8057,243.8632,1357.0133,0,2647
"DafnyBench","dafny-synthesis_task_id_586","MRR",2.1296,65.7136,247.7198,1373.1408,0,2722
"DafnyBench","dafny-synthesis_task_id_586","MVR",2.1445,75.1534,251.3942,1370.8836,0,2721
"DafnyBench","dafny-synthesis_task_id_586","ODL",2.0341,67.2937,247.8534,1403.0062,2,2761
"DafnyBench","dafny-synthesis_task_id_586","PRV",2.1247,66.4675,243.7536,1386.1461,0,2739
"DafnyBench","dafny-synthesis_task_id_586","SAR",1.9985,64.9433,243.825,1395.962,0,2702
"DafnyBench","dafny-synthesis_task_id_586","SDL",2.0725,68.67,252.8926,1363.2992,0,2723
"DafnyBench","dafny-synthesis_task_id_586","SLD",2.2516,66.4678,246.0674,1368.214,2,2742
"DafnyBench","dafny-synthesis_task_id_586","SWS",2.0414,72.6341,259.2765,1454.6359,1,2834
"DafnyBench","dafny-synthesis_task_id_586","SWV",2.1261,71.0051,248.3632,1394.0407,1,2729
"DafnyBench","dafny-synthesis_task_id_586","TAR",1.9769,71.4765,243.6136,1380.4697,0,2702
"DafnyBench","dafny-synthesis_task_id_586","THD",2.0837,66.5049,248.5266,1396.3157,0,2723
"DafnyBench","dafny-synthesis_task_id_586","THI",2.0216,66.158,242.4633,1368.4052,0,2680
"DafnyBench","dafny-synthesis_task_id_586","UOD",2.081,66.1767,243.2204,1308.4441,0,2620
"DafnyBench","dafny-synthesis_task_id_586","UOI",2.0647,65.7131,245.3192,1376.9451,2,2712
"DafnyBench","dafny-synthesis_task_id_586","VDL",2.0311,65.0816,239.8449,1363.4571,2,2721
"DafnyBench","dafny-synthesis_task_id_586","VER",2.0051,69.7551,249.0786,1391.6297,5,2725
"DafnyBench","dafny-synthesis_task_id_587","ALL",2.2535,89.028,271.4238,1407.6617,19,2795
"DafnyBench","dafny-synthesis_task_id_587","AMR",2.0899,77.2498,274.931,1461.1337,0,2833
"DafnyBench","dafny-synthesis_task_id_587","BBR",2.1059,74.1796,275.8465,1425.3722,0,2829
"DafnyBench","dafny-synthesis_task_id_587","BOR",2.7095,75.6075,280.7026,1459.4725,2,2849
"DafnyBench","dafny-synthesis_task_id_587","CBE",2.0291,71.5697,263.4262,1398.4505,0,2729
"DafnyBench","dafny-synthesis_task_id_587","CBR",2.1572,76.1716,286.7515,1467.308,0,2888
"DafnyBench","dafny-synthesis_task_id_587","CIR",2.0462,75.4787,282.0242,1430.7542,2,2810
"DafnyBench","dafny-synthesis_task_id_587","DCR",2.0295,75.5824,275.3432,1445.8864,0,2821
"DafnyBench","dafny-synthesis_task_id_587","EVR",2.0634,83.5797,312.9446,1436.4824,4,2890
"DafnyBench","dafny-synthesis_task_id_587","FAR",2.0323,73.269,277.1908,1429.1421,0,2782
"DafnyBench","dafny-synthesis_task_id_587","LBI",2.1963,74.4665,270.2052,1412.6214,1,2798
"DafnyBench","dafny-synthesis_task_id_587","LSR",2.1444,75.8461,276.0657,1462.649,0,2851
"DafnyBench","dafny-synthesis_task_id_587","LVR",3.0778,113.5805,409.5802,1913.6198,2,3900
"DafnyBench","dafny-synthesis_task_id_587","MAP",1.9915,74.357,276.9997,1435.5077,0,2800
"DafnyBench","dafny-synthesis_task_id_587","MCR",2.0474,77.1382,272.5277,1428.4103,0,2783
"DafnyBench","dafny-synthesis_task_id_587","MMR",2.0462,75.3752,279.0895,1411.1318,0,2769
"DafnyBench","dafny-synthesis_task_id_587","MNR",2.2634,78.986,285.2198,1423.8366,0,2828
"DafnyBench","dafny-synthesis_task_id_587","MRR",1.9637,72.9496,267.9396,1399.2647,1,2756
"DafnyBench","dafny-synthesis_task_id_587","MVR",2.0858,74.8302,268.7705,1404.5839,1,2779
"DafnyBench","dafny-synthesis_task_id_587","ODL",2.0672,77.8264,285.8697,1485.116,2,2904
"DafnyBench","dafny-synthesis_task_id_587","PRV",2.5959,78.6684,288.3577,1592.2408,0,3034
"DafnyBench","dafny-synthesis_task_id_587","SAR",2.0903,75.3682,278.7764,1474.9542,0,2896
"DafnyBench","dafny-synthesis_task_id_587","SDL",2.0858,72.7988,269.363,1422.0514,1,2787
"DafnyBench","dafny-synthesis_task_id_587","SLD",2.0789,74.8786,275.6776,1400.7616,0,2789
"DafnyBench","dafny-synthesis_task_id_587","SWS",1.9824,74.5054,275.6304,1386.0899,1,2748
"DafnyBench","dafny-synthesis_task_id_587","SWV",2.065,76.2658,273.2234,1370.6939,0,2727
"DafnyBench","dafny-synthesis_task_id_587","TAR",1.9584,72.5984,258.9781,1415.5647,0,2738
"DafnyBench","dafny-synthesis_task_id_587","THD",2.1023,75.9856,276.7875,1424.5738,0,2819
"DafnyBench","dafny-synthesis_task_id_587","THI",2.0811,76.2304,295.0119,1528.3966,0,2991
"DafnyBench","dafny-synthesis_task_id_587","UOD",2.0621,79.3419,282.655,1445.4125,0,2885
"DafnyBench","dafny-synthesis_task_id_587","UOI",2.1242,79.6061,280.572,1402.3439,3,2832
"DafnyBench","dafny-synthesis_task_id_587","VDL",2.0444,75.898,275.9648,1426.3662,0,2789
"DafnyBench","dafny-synthesis_task_id_587","VER",2.0661,74.2093,276.7762,1439.8314,0,2842
"DafnyBench","dafny-synthesis_task_id_588","ALL",2.0394,95.0087,323.2043,1724.7338,80,3208
"DafnyBench","dafny-synthesis_task_id_588","AMR",3.2004,124.483,479.1925,2448.1473,0,4570
"DafnyBench","dafny-synthesis_task_id_588","BBR",2.0173,79.4095,336.6483,1724.3931,4,3194
"DafnyBench","dafny-synthesis_task_id_588","BOR",2.0611,81.4534,328.2759,1788.5686,12,3260
"DafnyBench","dafny-synthesis_task_id_588","CBE",2.0237,81.949,324.5195,1746.3229,2,3189
"DafnyBench","dafny-synthesis_task_id_588","CBR",1.9766,78.5145,316.0747,1667.8778,0,3102
"DafnyBench","dafny-synthesis_task_id_588","CIR",2.0577,80.6772,328.8298,1745.7651,0,3222
"DafnyBench","dafny-synthesis_task_id_588","DCR",2.0598,81.1761,326.0822,1739.523,0,3201
"DafnyBench","dafny-synthesis_task_id_588","EVR",2.0913,82.4347,324.3631,1775.0828,12,3247
"DafnyBench","dafny-synthesis_task_id_588","FAR",1.9588,80.646,318.1558,1716.6575,0,3231
"DafnyBench","dafny-synthesis_task_id_588","LBI",2.2983,78.6542,314.1948,1746.3546,1,3210
"DafnyBench","dafny-synthesis_task_id_588","LSR",2.2409,84.9795,327.2673,1644.0307,0,3140
"DafnyBench","dafny-synthesis_task_id_588","LVR",3.0393,123.8302,465.786,2340.071,6,4435
"DafnyBench","dafny-synthesis_task_id_588","MAP",2.6035,85.8948,328.3051,1727.5968,0,3233
"DafnyBench","dafny-synthesis_task_id_588","MCR",2.123,82.2144,319.3769,1759.5861,0,3284
"DafnyBench","dafny-synthesis_task_id_588","MMR",2.2381,86.734,330.3228,1765.5962,0,3229
"DafnyBench","dafny-synthesis_task_id_588","MNR",2.0494,83.8653,326.2286,1711.7397,0,3173
"DafnyBench","dafny-synthesis_task_id_588","MRR",2.4135,80.987,320.649,1737.4093,1,3297
"DafnyBench","dafny-synthesis_task_id_588","MVR",2.1831,85.2476,312.6921,1687.7184,1,3124
"DafnyBench","dafny-synthesis_task_id_588","ODL",2.0836,85.0403,334.2025,1708.4553,6,3197
"DafnyBench","dafny-synthesis_task_id_588","PRV",2.087,81.6597,326.3463,1692.7513,0,3193
"DafnyBench","dafny-synthesis_task_id_588","SAR",2.0388,80.1442,317.5681,1758.6263,0,3218
"DafnyBench","dafny-synthesis_task_id_588","SDL",2.0415,80.7445,317.044,1740.8513,3,3582
"DafnyBench","dafny-synthesis_task_id_588","SLD",1.9949,79.8467,312.3195,1672.6383,0,3098
"DafnyBench","dafny-synthesis_task_id_588","SWS",2.1036,80.9941,327.5313,1765.5213,2,3242
"DafnyBench","dafny-synthesis_task_id_588","SWV",2.1109,88.0299,323.2305,1736.9637,1,3202
"DafnyBench","dafny-synthesis_task_id_588","TAR",2.1032,85.983,327.2229,1764.3923,0,3239
"DafnyBench","dafny-synthesis_task_id_588","THD",2.1581,86.1896,324.6141,1746.5676,0,3277
"DafnyBench","dafny-synthesis_task_id_588","THI",2.1221,79.3103,315.7241,1698.5651,0,3150
"DafnyBench","dafny-synthesis_task_id_588","UOD",2.1088,84.4868,329.3755,1754.2315,0,3271
"DafnyBench","dafny-synthesis_task_id_588","UOI",2.0345,82.3586,317.606,1707.1284,19,3171
"DafnyBench","dafny-synthesis_task_id_588","VDL",2.0734,83.5808,339.6368,1827.1307,0,3355
"DafnyBench","dafny-synthesis_task_id_588","VER",2.2481,87.9543,353.8386,1868.7527,12,3449
"DafnyBench","dafny-synthesis_task_id_59","ALL",1.9651,63.6427,136.7754,1198.4879,28,2352
"DafnyBench","dafny-synthesis_task_id_59","AMR",2.9408,88.41,207.8304,1668.4761,0,3333
"DafnyBench","dafny-synthesis_task_id_59","BBR",2.0502,61.4754,148.7755,1269.5592,0,2495
"DafnyBench","dafny-synthesis_task_id_59","BOR",2.2308,59.4604,145.3421,1250.8211,6,2456
"DafnyBench","dafny-synthesis_task_id_59","CBE",2.0867,63.7517,142.2205,1249.645,0,2448
"DafnyBench","dafny-synthesis_task_id_59","CBR",2.1615,61.7158,142.3481,1254.8692,0,2517
"DafnyBench","dafny-synthesis_task_id_59","CIR",2.3625,58.6503,146.2738,1254.8771,0,2456
"DafnyBench","dafny-synthesis_task_id_59","DCR",2.1392,64.1271,150.3503,1274.2575,0,2532
"DafnyBench","dafny-synthesis_task_id_59","EVR",2.2015,62.9513,147.9961,1224.3222,5,2497
"DafnyBench","dafny-synthesis_task_id_59","FAR",2.0512,57.427,136.8612,1179.6584,0,2350
"DafnyBench","dafny-synthesis_task_id_59","LBI",2.0883,60.9439,140.7078,1210.4292,0,2402
"DafnyBench","dafny-synthesis_task_id_59","LSR",2.284,60.6483,146.775,1180.0217,0,2408
"DafnyBench","dafny-synthesis_task_id_59","LVR",2.1595,66.0112,153.4214,1275.3634,6,2494
"DafnyBench","dafny-synthesis_task_id_59","MAP",2.1281,57.9153,141.1718,1217.8448,0,2414
"DafnyBench","dafny-synthesis_task_id_59","MCR",1.989,58.9516,140.104,1164.4976,0,2352
"DafnyBench","dafny-synthesis_task_id_59","MMR",3.5793,60.8201,141.4809,1208.6493,0,2446
"DafnyBench","dafny-synthesis_task_id_59","MNR",2.1895,59.5419,139.4319,1211.2399,0,2424
"DafnyBench","dafny-synthesis_task_id_59","MRR",2.0569,60.6254,138.6169,1231.84,0,2408
"DafnyBench","dafny-synthesis_task_id_59","MVR",2.6923,60.6692,144.8674,1229.5712,0,2469
"DafnyBench","dafny-synthesis_task_id_59","ODL",2.1913,66.3083,146.8895,1255.1698,4,2511
"DafnyBench","dafny-synthesis_task_id_59","PRV",3.0245,59.4251,144.2503,1202.2998,0,2393
"DafnyBench","dafny-synthesis_task_id_59","SAR",2.0699,62.5339,150.3923,1216.0286,0,2486
"DafnyBench","dafny-synthesis_task_id_59","SDL",2.0284,59.0684,140.1693,1234.0905,0,2445
"DafnyBench","dafny-synthesis_task_id_59","SLD",2.013,58.091,139.8868,1192.5267,0,2363
"DafnyBench","dafny-synthesis_task_id_59","SWS",2.1146,59.8632,140.8412,1227.7033,0,2452
"DafnyBench","dafny-synthesis_task_id_59","SWV",2.3355,59.4052,140.9871,1277.9732,0,2494
"DafnyBench","dafny-synthesis_task_id_59","TAR",2.1832,57.705,139.8216,1214.682,0,2378
"DafnyBench","dafny-synthesis_task_id_59","THD",2.0324,62.0649,153.302,1281.6498,0,2531
"DafnyBench","dafny-synthesis_task_id_59","THI",2.0289,58.0524,141.6265,1219.2977,0,2400
"DafnyBench","dafny-synthesis_task_id_59","UOD",2.0464,59.669,146.6442,1255.0194,0,2480
"DafnyBench","dafny-synthesis_task_id_59","UOI",2.1319,61.1115,143.6118,1212.1237,7,2428
"DafnyBench","dafny-synthesis_task_id_59","VDL",2.072,58.9044,147.0272,1229.9796,0,2445
"DafnyBench","dafny-synthesis_task_id_59","VER",2.4455,58.8485,138.6223,1201.4829,0,2412
"DafnyBench","dafny-synthesis_task_id_591","ALL",2.0635,83.3391,275.4257,1352.8563,26,2719
"DafnyBench","dafny-synthesis_task_id_591","AMR",2.0978,78.4127,293.7176,1447.7638,0,2874
"DafnyBench","dafny-synthesis_task_id_591","BBR",2.1828,77.5783,302.7992,1519.3852,0,2942
"DafnyBench","dafny-synthesis_task_id_591","BOR",2.0992,71.2963,280.89,1347.9221,4,2735
"DafnyBench","dafny-synthesis_task_id_591","CBE",2.2534,70.9552,283.024,1429.602,0,2815
"DafnyBench","dafny-synthesis_task_id_591","CBR",2.1995,76.4921,287.9103,1415.5635,0,2849
"DafnyBench","dafny-synthesis_task_id_591","CIR",2.035,72.3288,278.2521,1404.214,0,2789
"DafnyBench","dafny-synthesis_task_id_591","DCR",2.1141,68.3716,272.2139,1320.0976,0,2658
"DafnyBench","dafny-synthesis_task_id_591","EVR",2.2102,79.0583,289.0338,1422.2433,3,2819
"DafnyBench","dafny-synthesis_task_id_591","FAR",2.0165,71.0689,276.2385,1377.5296,0,2784
"DafnyBench","dafny-synthesis_task_id_591","LBI",2.2762,74.3675,289.4729,1330.7808,0,2744
"DafnyBench","dafny-synthesis_task_id_591","LSR",2.1326,70.6204,277.3764,1391.0475,0,2765
"DafnyBench","dafny-synthesis_task_id_591","LVR",1.9947,71.2184,267.7485,1336.1539,4,2660
"DafnyBench","dafny-synthesis_task_id_591","MAP",1.996,69.1886,268.5358,1334.0939,0,2678
"DafnyBench","dafny-synthesis_task_id_591","MCR",2.1781,72.6613,286.0002,1365.5004,0,2758
"DafnyBench","dafny-synthesis_task_id_591","MMR",2.1238,77.4008,284.435,1410.7439,0,2819
"DafnyBench","dafny-synthesis_task_id_591","MNR",2.1559,70.5739,281.5353,1399.4843,0,2797
"DafnyBench","dafny-synthesis_task_id_591","MRR",2.0295,70.5458,273.9684,1381.9457,1,2728
"DafnyBench","dafny-synthesis_task_id_591","MVR",2.0478,73.954,272.9771,1328.7441,1,2696
"DafnyBench","dafny-synthesis_task_id_591","ODL",2.06,70.7904,280.2492,1364.3459,2,2716
"DafnyBench","dafny-synthesis_task_id_591","PRV",2.0563,70.7455,289.7743,1392.1676,0,2787
"DafnyBench","dafny-synthesis_task_id_591","SAR",2.3537,72.4366,287.0329,1417.3387,0,2841
"DafnyBench","dafny-synthesis_task_id_591","SDL",3.0534,85.9778,391.8763,1922.4956,3,3850
"DafnyBench","dafny-synthesis_task_id_591","SLD",2.0802,74.3982,289.0049,1395.299,0,2838
"DafnyBench","dafny-synthesis_task_id_591","SWS",2.0273,72.5015,279.8456,1369.8372,2,2782
"DafnyBench","dafny-synthesis_task_id_591","SWV",2.186,75.1256,273.8981,1314.6318,0,2667
"DafnyBench","dafny-synthesis_task_id_591","TAR",1.9674,73.602,272.7616,1342.3699,0,2672
"DafnyBench","dafny-synthesis_task_id_591","THD",2.6255,72.0151,286.8275,1384.0059,0,2788
"DafnyBench","dafny-synthesis_task_id_591","THI",2.1707,68.9583,275.1519,1364.4759,0,2716
"DafnyBench","dafny-synthesis_task_id_591","UOD",2.0647,72.6784,282.6196,1414.8897,0,2790
"DafnyBench","dafny-synthesis_task_id_591","UOI",2.0134,75.0146,288.1865,1389.2855,6,2802
"DafnyBench","dafny-synthesis_task_id_591","VDL",2.1993,75.5431,307.2717,1475.0124,1,2919
"DafnyBench","dafny-synthesis_task_id_591","VER",2.0473,72.0763,284.0909,1377.1693,0,2741
"DafnyBench","dafny-synthesis_task_id_594","ALL",2.0393,101.0395,337.9888,1772.6226,145,3266
"DafnyBench","dafny-synthesis_task_id_594","AMR",3.0632,127.9463,494.3969,2383.3557,0,4429
"DafnyBench","dafny-synthesis_task_id_594","BBR",2.421,92.251,367.1147,1754.6519,14,3310
"DafnyBench","dafny-synthesis_task_id_594","BOR",1.9816,84.1045,326.7763,1722.8172,34,3163
"DafnyBench","dafny-synthesis_task_id_594","CBE",1.9614,92.5834,357.8558,1763.7211,3,3228
"DafnyBench","dafny-synthesis_task_id_594","CBR",2.1013,86.1778,336.8643,1840.4399,0,3309
"DafnyBench","dafny-synthesis_task_id_594","CIR",2.4317,88.6304,344.0669,1825.9224,0,3353
"DafnyBench","dafny-synthesis_task_id_594","DCR",2.244,91.6287,367.5799,1794.3319,0,3352
"DafnyBench","dafny-synthesis_task_id_594","EVR",2.145,90.8387,347.8131,1799.6205,12,3339
"DafnyBench","dafny-synthesis_task_id_594","FAR",1.997,83.5079,332.275,1764.6129,0,3211
"DafnyBench","dafny-synthesis_task_id_594","LBI",2.135,88.4739,340.8354,1833.5371,1,3336
"DafnyBench","dafny-synthesis_task_id_594","LSR",1.973,83.9809,326.9189,1708.5451,1,3147
"DafnyBench","dafny-synthesis_task_id_594","LVR",3.2819,129.8462,496.3077,2410.8066,14,4487
"DafnyBench","dafny-synthesis_task_id_594","MAP",2.2315,84.7209,337.207,1801.4416,2,3333
"DafnyBench","dafny-synthesis_task_id_594","MCR",2.059,87.3879,340.5723,1781.5131,0,3243
"DafnyBench","dafny-synthesis_task_id_594","MMR",2.1348,90.3225,344.9008,1777.7936,0,3304
"DafnyBench","dafny-synthesis_task_id_594","MNR",1.9967,87.6712,338.895,1824.5397,0,3296
"DafnyBench","dafny-synthesis_task_id_594","MRR",2.2303,84.6587,337.6378,1808.396,2,3371
"DafnyBench","dafny-synthesis_task_id_594","MVR",1.9657,91.9691,336.6049,1806.6452,2,3307
"DafnyBench","dafny-synthesis_task_id_594","ODL",2.3011,86.8804,340.8057,1797.3456,8,3302
"DafnyBench","dafny-synthesis_task_id_594","PRV",2.0276,84.0786,333.3902,1695.4527,0,3136
"DafnyBench","dafny-synthesis_task_id_594","SAR",2.8849,85.7985,339.4987,1782.5434,0,3276
"DafnyBench","dafny-synthesis_task_id_594","SDL",1.9823,83.8876,326.3135,1706.2735,6,3147
"DafnyBench","dafny-synthesis_task_id_594","SLD",2.3611,93.5369,368.01,1785.389,0,3378
"DafnyBench","dafny-synthesis_task_id_594","SWS",2.1294,87.5378,335.9206,1787.9726,4,3283
"DafnyBench","dafny-synthesis_task_id_594","SWV",2.0014,86.5778,325.2907,1680.5404,1,3110
"DafnyBench","dafny-synthesis_task_id_594","TAR",2.0723,86.2492,333.9345,1721.0552,0,3188
"DafnyBench","dafny-synthesis_task_id_594","THD",2.2535,86.2798,362.9547,1788.5886,0,3379
"DafnyBench","dafny-synthesis_task_id_594","THI",1.9972,82.6584,328.0512,1732.6178,0,3174
"DafnyBench","dafny-synthesis_task_id_594","UOD",2.2529,90.8782,346.9577,1856.8658,6,3399
"DafnyBench","dafny-synthesis_task_id_594","UOI",1.9927,86.4471,339.0682,1811.413,25,3297
"DafnyBench","dafny-synthesis_task_id_594","VDL",2.0591,87.8194,342.6078,1838.4893,0,3336
"DafnyBench","dafny-synthesis_task_id_594","VER",2.0735,91.3197,345.8846,1774.9406,14,3267
"DafnyBench","dafny-synthesis_task_id_598","ALL",2.0455,77.3996,156.3065,1323.4997,154,2582
"DafnyBench","dafny-synthesis_task_id_598","AMR",2.1992,67.8699,157.2605,1367.9989,0,2625
"DafnyBench","dafny-synthesis_task_id_598","BBR",2.0372,67.6788,154.7702,1339.1623,2,2543
"DafnyBench","dafny-synthesis_task_id_598","BOR",2.0457,66.6044,154.8937,1365.5423,37,2571
"DafnyBench","dafny-synthesis_task_id_598","CBE",2.0357,66.0162,155.0973,1318.1722,0,2575
"DafnyBench","dafny-synthesis_task_id_598","CBR",2.187,68.1028,165.646,1400.9868,0,2702
"DafnyBench","dafny-synthesis_task_id_598","CIR",2.0543,69.1177,168.9132,1315.7729,0,2581
"DafnyBench","dafny-synthesis_task_id_598","DCR",2.1936,66.322,153.8615,1353.1589,0,2581
"DafnyBench","dafny-synthesis_task_id_598","EVR",2.077,66.8645,159.1757,1310.0658,25,2550
"DafnyBench","dafny-synthesis_task_id_598","FAR",2.1348,67.5103,161.4074,1357.7588,0,2617
"DafnyBench","dafny-synthesis_task_id_598","LBI",2.1143,64.1292,156.837,1329.9847,0,2547
"DafnyBench","dafny-synthesis_task_id_598","LSR",1.9558,61.5629,149.0954,1280.2672,0,2462
"DafnyBench","dafny-synthesis_task_id_598","LVR",2.0296,66.9497,153.0051,1361.9152,12,2590
"DafnyBench","dafny-synthesis_task_id_598","MAP",2.2303,66.1602,165.9181,1384.3123,0,2678
"DafnyBench","dafny-synthesis_task_id_598","MCR",2.0813,62.7901,152.3618,1326.3194,0,2524
"DafnyBench","dafny-synthesis_task_id_598","MMR",2.1411,68.2177,160.2223,1384.3599,0,2660
"DafnyBench","dafny-synthesis_task_id_598","MNR",2.0567,64.9987,156.2839,1316.8616,0,2565
"DafnyBench","dafny-synthesis_task_id_598","MRR",2.0947,64.7087,153.6081,1311.4484,0,2562
"DafnyBench","dafny-synthesis_task_id_598","MVR",2.0426,76.1755,163.347,1334.1425,0,2617
"DafnyBench","dafny-synthesis_task_id_598","ODL",2.0946,67.9828,160.1474,1348.626,10,2629
"DafnyBench","dafny-synthesis_task_id_598","PRV",1.9923,63.6119,150.5818,1299.1164,0,2482
"DafnyBench","dafny-synthesis_task_id_598","SAR",2.1844,68.4537,158.9599,1353.4606,0,2620
"DafnyBench","dafny-synthesis_task_id_598","SDL",3.1386,96.6218,232.7535,1769.8387,0,3550
"DafnyBench","dafny-synthesis_task_id_598","SLD",2.3174,65.4446,160.6641,1357.9443,0,2592
"DafnyBench","dafny-synthesis_task_id_598","SWS",2.1386,68.3668,155.0135,1332.6859,2,2614
"DafnyBench","dafny-synthesis_task_id_598","SWV",2.0097,71.1433,153.3788,1309.3206,2,2530
"DafnyBench","dafny-synthesis_task_id_598","TAR",2.1117,69.3717,153.6307,1344.9793,0,2554
"DafnyBench","dafny-synthesis_task_id_598","THD",2.0119,68.3588,159.8945,1370.4112,0,2612
"DafnyBench","dafny-synthesis_task_id_598","THI",2.1852,65.1998,157.935,1388.3582,0,2654
"DafnyBench","dafny-synthesis_task_id_598","UOD",2.0485,63.4116,150.2165,1280.0996,0,2484
"DafnyBench","dafny-synthesis_task_id_598","UOI",1.9569,65.0876,150.7287,1284.7489,30,2476
"DafnyBench","dafny-synthesis_task_id_598","VDL",2.154,66.2246,155.0484,1322.9105,3,2548
"DafnyBench","dafny-synthesis_task_id_598","VER",2.067,67.9193,155.4749,1321.1216,33,2557
"DafnyBench","dafny-synthesis_task_id_599","ALL",2.0114,81.903,153.8873,1379.8413,46,2626
"DafnyBench","dafny-synthesis_task_id_599","AMR",2.1047,70.1339,154.8145,1383.435,0,2643
"DafnyBench","dafny-synthesis_task_id_599","BBR",2.0492,75.7753,169.4376,1404.2555,0,2695
"DafnyBench","dafny-synthesis_task_id_599","BOR",2.3218,67.2924,152.2704,1380.4984,8,2607
